accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,quat_i,quat_j,quat_k,quat_real,distance,top1,top2,top3,top4,btm1,btm2,btm3,btm4,btm5,label,,,,
-10.1796875,3.49609375,0.609375,0.23046875,-0.0625,-0.103515625,-0.468688965,0.557922363,0.595214844,0.338745117,308.3,104.773,107.108,296.738,59.264,78.245,286.602,307.525,158.902,145.167,0,,,,
-6.54296875,2.69140625,-0.0390625,-0.158203125,-0.01171875,0.150390625,-0.454345703,0.558898926,0.603027344,0.342834473,263.5,85.723,240.173,214.028,255.228,84.415,500,266.231,184.682,500,0,,,,
-6.54296875,2.69140625,-0.0390625,-0.158203125,-0.01171875,0.150390625,-0.454345703,0.558898926,0.603027344,0.342834473,208.1,85.723,240.173,214.028,255.228,84.415,500,266.231,184.682,500,0,,,,
-6.54296875,2.69140625,-0.0390625,-0.158203125,-0.01171875,0.150390625,-0.454345703,0.558898926,0.603027344,0.342834473,186,85.723,240.173,214.028,255.228,84.415,500,266.231,184.682,500,0,,,,
-6.12109375,3.3046875,0.34375,0.228515625,0.115234375,0.205078125,-0.461242676,0.555419922,0.612915039,0.321166992,163.3,500,112.354,140.015,48.568,500,99.315,142.571,500,135.281,0,,,,
-8.6484375,3.7265625,-1.11328125,0.384765625,-0.107421875,-0.46484375,-0.464233398,0.55255127,0.571044922,0.391296387,136.4,500,112.354,140.015,48.568,500,99.315,142.571,500,135.281,1,,,,
-8.6484375,3.7265625,-1.11328125,0.384765625,-0.107421875,-0.46484375,-0.464233398,0.55255127,0.571044922,0.391296387,136.4,500,112.354,140.015,48.568,500,99.315,142.571,500,135.281,1,,,,
-9.2578125,2.34765625,-1.19140625,-0.333984375,-0.107421875,0.076171875,-0.494934082,0.526855469,0.565246582,0.397460938,102.2,197.599,82.203,70.308,72.336,174.64,77.942,500,55.306,84.918,1,,,,
-9.2578125,2.34765625,-1.19140625,-0.333984375,-0.107421875,0.076171875,-0.494934082,0.526855469,0.565246582,0.397460938,102.2,197.599,82.203,70.308,72.336,174.64,77.942,500,55.306,84.918,1,,,,
-9.9140625,2.9609375,-0.26953125,-0.11328125,-0.08203125,0.1328125,-0.491333008,0.530700684,0.576965332,0.379516602,73.9,197.599,82.203,70.308,72.336,174.64,77.942,500,55.306,84.918,1,,,,
-9.9140625,2.9609375,-0.26953125,-0.11328125,-0.08203125,0.1328125,-0.491333008,0.530700684,0.576965332,0.379516602,73.9,197.599,82.203,70.308,72.336,174.64,77.942,500,55.306,84.918,1,,,,
-9.0703125,2.00390625,-0.4609375,0.103515625,-0.025390625,0.0234375,-0.49407959,0.533081055,0.575805664,0.374389648,64.8,186.788,78.04,60.184,37.233,500,61.444,65.152,61.554,82.146,1,,,,
-9.0703125,2.00390625,-0.4609375,0.103515625,-0.025390625,0.0234375,-0.49407959,0.533081055,0.575805664,0.374389648,64.8,186.788,78.04,60.184,37.233,500,61.444,65.152,61.554,82.146,1,,,,
-9.22265625,2.0390625,-0.73046875,0.0546875,-0.10546875,0.01171875,-0.481079102,0.545654297,0.571166992,0.380310059,64.4,186.788,78.04,60.184,37.233,500,61.444,65.152,61.554,82.146,1,,,,
-9.22265625,2.0390625,-0.73046875,0.0546875,-0.10546875,0.01171875,-0.481079102,0.545654297,0.571166992,0.380310059,64.4,186.788,78.04,60.184,37.233,500,61.444,65.152,61.554,82.146,1,,,,
-9.41796875,2.4609375,-0.421875,-0.052734375,0.0234375,0.01171875,-0.48248291,0.544555664,0.570129395,0.381591797,62.9,196.291,59.878,58.937,183.423,500,61.194,8.681,58.095,97.663,1,,,,
-9.41796875,2.4609375,-0.421875,-0.052734375,0.0234375,0.01171875,-0.48248291,0.544555664,0.570129395,0.381591797,62.9,196.291,59.878,58.937,183.423,500,61.194,8.681,58.095,97.663,1,,,,
-9.21875,2.76953125,0.2265625,-0.125,-0.09375,0.041015625,-0.478271484,0.528442383,0.595214844,0.37121582,62.6,196.291,59.878,58.937,183.423,500,61.194,8.681,58.095,97.663,1,,,,
-9.21875,2.76953125,0.2265625,-0.125,-0.09375,0.041015625,-0.478271484,0.528442383,0.595214844,0.37121582,62.6,196.291,59.878,58.937,183.423,500,61.194,8.681,58.095,97.663,1,,,,
-8.9140625,3.61328125,-0.61328125,0.087890625,-0.048828125,-0.021484375,0.438354492,0.581054688,-0.188293457,0.659362793,500,79.165,267.854,500,500,79.574,247.349,286.54,500,46.315,0,,,,
-9.03515625,3.8046875,-0.26953125,0.0234375,-0.005859375,-0.056640625,0.443054199,0.575134277,-0.190490723,0.660766602,500,79.165,267.854,500,500,79.574,247.349,286.54,500,46.315,0,,,,
-8.953125,3.61328125,-0.30859375,-0.048828125,0.052734375,0.005859375,0.436279297,0.583618164,-0.183776855,0.659729004,500,78.65,244.012,500,260.163,78.175,297.695,500,500,271.264,0,,,,
-8.87890625,3.11328125,-0.69140625,-0.0625,-0.033203125,0.0703125,0.429626465,0.584838867,-0.167724609,0.667236328,500,78.65,244.012,500,260.163,78.175,297.695,500,500,271.264,0,,,,
-7.578125,2.0390625,0.45703125,-0.154296875,-0.083984375,-0.25390625,0.418579102,0.582458496,-0.116699219,0.686950684,500,74.491,295.131,290.036,500,74.483,500,500,500,97.115,0,,,,
-11.328125,3.765625,0.45703125,-0.091796875,0.19140625,-0.02734375,0.419250488,0.589599609,-0.111572266,0.681274414,500,74.491,295.131,290.036,500,74.483,500,500,500,97.115,0,,,,
-11.328125,3.765625,0.45703125,-0.091796875,0.19140625,-0.02734375,0.419250488,0.589599609,-0.111572266,0.681274414,486.5,74.491,295.131,290.036,500,74.483,500,500,500,97.115,0,,,,
-6.46484375,2.1953125,0.7265625,-0.189453125,-0.751953125,-0.640625,0.407226563,0.616333008,-0.127990723,0.661682129,500,170.539,285.661,500,500,136.822,212.892,500,500,240.123,0,,,,
-6.12109375,2.0390625,-0.34765625,0.109375,0.017578125,0.125,0.391601563,0.610229492,-0.141174316,0.67401123,500,170.539,285.661,500,500,136.822,212.892,500,500,240.123,0,,,,
-5.93359375,1.6953125,-0.65234375,0.123046875,-0.01171875,0.025390625,0.386657715,0.612365723,-0.153198242,0.672302246,396,170.539,285.661,500,500,136.822,212.892,500,500,240.123,0,,,,
-5.93359375,1.6953125,-0.65234375,0.123046875,-0.01171875,0.025390625,0.386657715,0.612365723,-0.153198242,0.672302246,392.5,170.539,285.661,500,500,136.822,212.892,500,500,240.123,0,,,,
-10.76171875,3.03515625,-0.421875,-0.00390625,-1.00390625,-0.57421875,0.379516602,0.61517334,-0.161621094,0.671875,381.7,197.677,239.461,500,165.714,138.797,353.835,399.242,497.253,93.844,0,,,,
-13.5546875,5.14453125,-1.80078125,-0.072265625,0.1953125,0.134765625,0.380371094,0.612304688,-0.150634766,0.676513672,360.9,197.677,239.461,500,165.714,138.797,353.835,399.242,497.253,93.844,0,,,,
-9.5703125,2.921875,-1.2265625,-0.3046875,-0.05859375,0.095703125,0.392272949,0.618469238,-0.154418945,0.663146973,355.8,136.491,251.654,175.147,113.814,135.64,132.929,279.667,500,500,0,,,,
-9.5703125,2.921875,-1.2265625,-0.3046875,-0.05859375,0.095703125,0.392272949,0.618469238,-0.154418945,0.663146973,355.7,136.491,251.654,175.147,113.814,135.64,132.929,279.667,500,500,0,,,,
-13.203125,4.953125,-0.921875,-0.333984375,0.521484375,0.515625,0.370422363,0.614501953,-0.153930664,0.679321289,500,136.887,194.643,251.944,207.932,136.131,263.667,500,156.252,96.256,0,,,,
-13.203125,4.953125,-0.921875,-0.333984375,0.521484375,0.515625,0.370422363,0.614501953,-0.153930664,0.679321289,500,396.061,215.423,236.435,285.907,138.454,0.311,117.886,250.607,374.267,0,,,,
-5.35546875,2.00390625,0.265625,-0.265625,-0.166015625,0.40625,0.376647949,0.616333008,-0.138916016,0.677490234,500,135.898,170.862,259.742,500,72.962,136.532,500,112.444,500,0,,,,
-10.7578125,3.34375,0.3828125,0.06640625,0.017578125,0.18359375,0.35546875,0.628479004,-0.135192871,0.678466797,500,135.898,170.862,259.742,500,72.962,136.532,500,112.444,500,0,,,,
-8.80859375,3.03515625,-1.265625,-0.103515625,-0.033203125,0,0.360717773,0.622497559,-0.141906738,0.679931641,500,116.235,330.206,178.672,162.21,77.558,204.91,500,259.566,97.037,0,,,,
-9.07421875,3.99609375,1.72265625,-0.037109375,0.18359375,0.279296875,0.352966309,0.631958008,-0.129089355,0.67779541,500,74.7,251.143,111.397,106.352,93.68,109.312,120.127,141.271,98.104,0,,,,
-6.96484375,2.26953125,0.265625,0.04296875,-0.04296875,0.21484375,0.37713623,0.618652344,-0.139038086,0.675048828,500,138.523,500,500,500,223.416,500,196.532,499.138,96.69,0,,,,
-7.58203125,3.265625,-0.15625,-0.134765625,0.25390625,-0.220703125,0.371459961,0.621459961,-0.125915527,0.678222656,500,138.523,500,500,500,223.416,500,196.532,499.138,96.69,0,,,,
-8.1484375,3.53515625,-1.41796875,0.216796875,-0.734375,-0.486328125,0.365966797,0.619506836,-0.155578613,0.676757813,281.3,136.609,175.863,108.13,49.582,136.201,194.034,80.077,171.786,99.147,0,,,,
-8.1484375,3.53515625,-1.41796875,0.216796875,-0.734375,-0.486328125,0.365966797,0.619506836,-0.155578613,0.676757813,270.8,136.609,175.863,108.13,49.582,136.201,194.034,80.077,171.786,99.147,0,,,,
-12.90234375,6.79296875,0.03515625,-0.244140625,0.080078125,0.611328125,0.390136719,0.59942627,-0.145690918,0.683532715,264.6,160.39,133.122,222.868,500,130.133,173.172,372.121,410.797,97.982,0,,,,
-5.5078125,1.54296875,0.49609375,0.087890625,0.0234375,0.25390625,0.376708984,0.603881836,-0.148986816,0.686462402,500,160.39,133.122,222.868,500,130.133,173.172,372.121,410.797,97.982,0,,,,
-7.54296875,3.57421875,-1.53515625,-0.16015625,-0.1171875,0.046875,0.398681641,0.610839844,-0.147827148,0.66784668,500,160.39,133.122,222.868,500,130.133,173.172,372.121,410.797,97.982,0,,,,
-7.54296875,3.57421875,-1.53515625,-0.16015625,-0.1171875,0.046875,0.398681641,0.610839844,-0.147827148,0.66784668,399.2,160.39,133.122,222.868,500,130.133,173.172,372.121,410.797,97.982,0,,,,
-7.078125,2.4609375,-0.61328125,-0.24609375,0.193359375,0.26171875,0.372680664,0.603271484,-0.14251709,0.690551758,396.5,88.402,135.841,357.605,146.729,80.416,500,353.582,336.601,80.702,0,,,,
-6.5390625,2.1171875,-0.30859375,0.11328125,0.111328125,0.015625,0.38092041,0.595825195,-0.144348145,0.692199707,323.6,47.345,135.15,234.988,103.048,74.732,138.777,274.883,257.554,115.151,0,,,,
-8.4140625,2.9609375,-1.41796875,0.103515625,-0.220703125,-0.271484375,0.403930664,0.597351074,-0.166870117,0.672424316,323.6,47.345,135.15,234.988,103.048,74.732,138.777,274.883,257.554,115.151,0,,,,
-8.265625,3.6875,0.45703125,-0.01171875,0.05078125,0.779296875,0.379577637,0.606140137,-0.12298584,0.688049316,280.2,76.217,152.294,153.03,185.439,77.803,141.508,129.458,368.854,190.423,0,,,,
-8.265625,3.6875,0.45703125,-0.01171875,0.05078125,0.779296875,0.379577637,0.606140137,-0.12298584,0.688049316,180.9,76.217,152.294,153.03,185.439,77.803,141.508,129.458,368.854,190.423,0,,,,
-8.265625,3.6875,0.45703125,-0.01171875,0.05078125,0.779296875,0.379577637,0.606140137,-0.12298584,0.688049316,158.9,58.311,105.28,93.361,48.069,75.89,101.858,120.888,69.944,139.676,0,,,,
-8.265625,3.6875,0.45703125,-0.01171875,0.05078125,0.779296875,0.379577637,0.606140137,-0.12298584,0.688049316,152.4,58.311,105.28,93.361,48.069,75.89,101.858,120.888,69.944,139.676,0,,,,
-8.265625,3.6875,0.45703125,-0.01171875,0.05078125,0.779296875,0.379577637,0.606140137,-0.12298584,0.688049316,109.6,78.617,151.693,59.309,67.139,81.025,55.437,77.12,65.434,108.776,1,,,,
-8.265625,3.6875,0.45703125,-0.01171875,0.05078125,0.779296875,0.379577637,0.606140137,-0.12298584,0.688049316,109.6,78.617,151.693,59.309,67.139,81.025,55.437,77.12,65.434,108.776,1,,,,
-9.2578125,4.53125,-0.00390625,0.0625,0.08203125,-0.154296875,0.400085449,0.604980469,-0.157531738,0.670166016,67.6,83.111,34.167,40.762,72.807,84.235,37.883,44.638,39.891,91.476,1,,,,
-9.2578125,4.53125,-0.00390625,0.0625,0.08203125,-0.154296875,0.400085449,0.604980469,-0.157531738,0.670166016,67.6,83.111,34.167,40.762,72.807,84.235,37.883,44.638,39.891,91.476,1,,,,
-9.21875,3,-1.41796875,-0.23046875,0.01953125,-0.263671875,0.37512207,0.628967285,-0.174316406,0.65826416,53.4,83.111,34.167,40.762,72.807,84.235,37.883,44.638,39.891,91.476,1,,,,
-9.21875,3,-1.41796875,-0.23046875,0.01953125,-0.263671875,0.37512207,0.628967285,-0.174316406,0.65826416,53.4,83.111,34.167,40.762,72.807,84.235,37.883,44.638,39.891,91.476,1,,,,
-9.2578125,3,-0.84375,0.140625,-0.060546875,0.05078125,0.379882813,0.627319336,-0.178222656,0.656005859,45.4,77.963,32.866,29.133,100.182,83.638,37.998,31.505,30.957,97.144,1,,,,
-9.2578125,3,-0.84375,0.140625,-0.060546875,0.05078125,0.379882813,0.627319336,-0.178222656,0.656005859,45.4,77.963,32.866,29.133,100.182,83.638,37.998,31.505,30.957,97.144,1,,,,
-9.1875,2.38671875,0.11328125,0.072265625,0.052734375,-0.115234375,0.365112305,0.619445801,-0.174804688,0.672668457,32.7,77.963,32.866,29.133,100.182,83.638,37.998,31.505,30.957,97.144,1,,,,
-9.1875,2.38671875,0.11328125,0.072265625,0.052734375,-0.115234375,0.365112305,0.619445801,-0.174804688,0.672668457,32.7,77.963,32.866,29.133,100.182,83.638,37.998,31.505,30.957,97.144,1,,,,
-8,3.03515625,-0.1953125,0.10546875,0.048828125,0.037109375,-0.446105957,0.556518555,0.571655273,0.405517578,500,186.33,178.279,154.543,160.807,141.778,500,500,239.551,93.235,0,,,,
-9.875,2.80859375,-0.26953125,0.1953125,0.025390625,0.546875,-0.456970215,0.540527344,0.571350098,0.415405273,500,186.33,178.279,154.543,160.807,141.778,500,500,239.551,93.235,0,,,,
-15.85546875,5.44921875,-2.03125,0.248046875,-0.2578125,-0.935546875,-0.43927002,0.565002441,0.56829834,0.406066895,500,91.464,500,329.142,52.984,92.02,500,500,296.456,500,0,,,,
-7.7265625,2.30859375,-0.65234375,0.060546875,-0.125,-0.345703125,-0.435424805,0.56854248,0.564208984,0.410888672,500,91.464,500,329.142,52.984,92.02,500,500,296.456,500,0,,,,
-10.484375,5.10546875,1.03125,0.06640625,0.013671875,0.162109375,-0.417419434,0.569885254,0.574462891,0.413513184,500,91.464,500,329.142,52.984,92.02,500,500,296.456,500,0,,,,
-11.56640625,4.03125,0.15234375,0.029296875,0.126953125,0.12890625,-0.424194336,0.569458008,0.56829834,0.415710449,500,188.542,162.038,316.77,63.329,89.972,500,500,315.547,312.223,0,,,,
-11.44921875,3.91796875,-0.73046875,-0.01171875,0.12109375,0.1015625,-0.421020508,0.583374023,0.56439209,0.404846191,500,382.306,114.636,500,233.757,90.487,124.539,370.612,228.805,228.605,0,,,,
-12.75,4.64453125,-1.3828125,-0.166015625,-0.01171875,-0.505859375,-0.402954102,0.58984375,0.564941406,0.412963867,500,213.713,138.511,500,152.855,89.35,160.844,500,355.127,500,0,,,,
-7.04296875,2.69140625,-0.84375,0.125,-0.1875,0.349609375,-0.403320313,0.604125977,0.543640137,0.420532227,500,213.713,138.511,500,152.855,89.35,160.844,500,355.127,500,0,,,,
-10.984375,4.33984375,-0.8046875,-0.5703125,-0.09375,-0.068359375,-0.410095215,0.583129883,0.565429688,0.414855957,500,130.251,500,500,239.76,91.938,500,81.401,128.391,84.239,0,,,,
-16,5.640625,-1.265625,0.30859375,-0.1484375,-0.169921875,-0.401977539,0.596191406,0.561340332,0.409790039,500,130.251,500,500,239.76,91.938,500,81.401,128.391,84.239,0,,,,
-6.81640625,2.9609375,0.15234375,-0.279296875,0.087890625,0.095703125,-0.405212402,0.584594727,0.576660156,0.401916504,500,130.251,500,500,239.76,91.938,500,81.401,128.391,84.239,0,,,,
-8.76953125,3.11328125,-1.80078125,0.138671875,-0.279296875,-0.0703125,-0.394897461,0.595458984,0.560974121,0.418151855,500,96.215,272.961,500,160.701,201.982,500,500,500,195.534,0,,,,
-8.91796875,3.3046875,-0.61328125,-0.244140625,0.025390625,-0.029296875,-0.396972656,0.594055176,0.563659668,0.414489746,500,91.252,193.036,405.04,500,94.379,179.718,500,266.427,194.479,0,,,,
-9.15234375,3.57421875,0.53515625,0.1015625,-0.595703125,-0.630859375,-0.434387207,0.577026367,0.588928223,0.362609863,500,89.919,133.772,312.116,380.572,89.076,500,500,302.855,184.453,0,,,,
-10.94921875,4.33984375,-0.73046875,0.0390625,-0.20703125,0.044921875,-0.433227539,0.573364258,0.592651367,0.363769531,500,89.919,133.772,312.116,380.572,89.076,500,500,302.855,184.453,0,,,,
-10.2578125,3.6875,0.6875,-0.0234375,-0.05859375,-0.0234375,-0.441894531,0.557067871,0.603881836,0.360229492,500,91.857,500,426.908,246.976,91.317,500,94.433,250.207,182.891,0,,,,
-6.92578125,2.65234375,-0.9609375,0.265625,-0.587890625,0.177734375,-0.441833496,0.56439209,0.601928711,0.351928711,500,88.434,224.688,394.838,198.973,88.32,208.361,383.86,191.49,145.343,0,,,,
-14.390625,5.6015625,-1,-0.02734375,0.025390625,-0.13671875,-0.458679199,0.549133301,0.606262207,0.347167969,332.8,89.027,192.95,292.465,187.966,85.617,282.762,320.286,155.582,500,0,,,,
-6.62109375,2.65234375,-0.23046875,-0.14453125,0.107421875,0.12890625,-0.450500488,0.552856445,0.612243652,0.341430664,323,85.061,240.68,220.542,247.12,85.952,220.861,131.584,156.195,87.735,0,,,,
-6.62109375,2.65234375,-0.23046875,-0.14453125,0.107421875,0.12890625,-0.450500488,0.552856445,0.612243652,0.341430664,264.3,85.061,240.68,220.542,247.12,85.952,220.861,131.584,156.195,87.735,0,,,,
-7.58203125,3.07421875,0.45703125,0.2421875,0.029296875,0.58203125,-0.439819336,0.557128906,0.62097168,0.332519531,171.7,74.777,163.612,186.731,302.16,91.26,150.27,185.934,131.691,88.263,0,,,,
-7.58203125,3.07421875,0.45703125,0.2421875,0.029296875,0.58203125,-0.439819336,0.557128906,0.62097168,0.332519531,170.3,74.777,163.612,186.731,302.16,91.26,150.27,185.934,131.691,88.263,0,,,,
-9.49609375,5.06640625,0.265625,0.189453125,0.123046875,-0.0703125,-0.463256836,0.571411133,0.551330566,0.393554688,170.1,500,105.988,89.653,113.957,500,102.365,122.262,141.537,82.105,0,,,,
-9.49609375,5.06640625,0.265625,0.189453125,0.123046875,-0.0703125,-0.463256836,0.571411133,0.551330566,0.393554688,119.4,500,105.988,89.653,113.957,500,102.365,122.262,141.537,82.105,1,,,,
-9.49609375,5.06640625,0.265625,0.189453125,0.123046875,-0.0703125,-0.463256836,0.571411133,0.551330566,0.393554688,119.4,500,105.988,89.653,113.957,500,102.365,122.262,141.537,82.105,1,,,,
-9.21875,2.30859375,-1,-0.068359375,-0.166015625,0.052734375,-0.472839355,0.542785645,0.574157715,0.390075684,109,400.935,76.495,69.646,57.678,196.09,72.107,43.019,79.398,82.219,1,,,,
-9.21875,2.30859375,-1,-0.068359375,-0.166015625,0.052734375,-0.472839355,0.542785645,0.574157715,0.390075684,109,400.935,76.495,69.646,57.678,196.09,72.107,43.019,79.398,82.219,1,,,,
-9.57421875,2.80859375,0.1875,-0.173828125,0.083984375,0.287109375,-0.470458984,0.540649414,0.582519531,0.383544922,78.1,187.929,66.714,29.28,37.004,189.16,63.962,67.225,64.911,84.231,1,,,,
-9.57421875,2.80859375,0.1875,-0.173828125,0.083984375,0.287109375,-0.470458984,0.540649414,0.582519531,0.383544922,78.1,187.929,66.714,29.28,37.004,189.16,63.962,67.225,64.911,84.231,1,,,,
-9.21875,2.9609375,0.1875,0.03125,0.021484375,0.123046875,-0.462341309,0.547119141,0.591308594,0.370361328,52.2,75.464,61.415,59.489,41.993,187.72,61.435,65.25,60.924,118.365,1,,,,
-9.21875,2.9609375,0.1875,0.03125,0.021484375,0.123046875,-0.462341309,0.547119141,0.591308594,0.370361328,52.2,75.464,61.415,59.489,41.993,187.72,61.435,65.25,60.924,118.365,1,,,,
-9.0703125,3.34375,-0.1953125,0.05859375,0.11328125,0.11328125,-0.460876465,0.549804688,0.59161377,0.367858887,64.2,75.464,61.415,59.489,41.993,187.72,61.435,65.25,60.924,118.365,1,,,,
-9.0703125,3.34375,-0.1953125,0.05859375,0.11328125,0.11328125,-0.460876465,0.549804688,0.59161377,0.367858887,64.2,75.464,61.415,59.489,41.993,187.72,61.435,65.25,60.924,118.365,1,,,,
-9.33984375,3.15234375,-0.69140625,0.021484375,-0.001953125,0.041015625,0.437988281,0.585327148,-0.204162598,0.651062012,500,77.443,284.983,500,500,78.049,250.652,78.331,380.846,500,0,,,,
-9.03125,2.84375,-0.4609375,-0.1953125,0.08984375,0.076171875,0.407287598,0.588806152,-0.166320801,0.678039551,500,75.812,231.165,500,500,74.634,217.847,373.233,500,500,0,,,,
-10.30078125,4.609375,-0.421875,0.130859375,-0.091796875,-0.58203125,0.41217041,0.596923828,-0.166320801,0.66796875,500,75.812,231.165,500,500,74.634,217.847,373.233,500,500,0,,,,
-8.5703125,3.11328125,0.265625,-0.201171875,-0.4453125,0.0703125,0.401855469,0.600280762,-0.156677246,0.673522949,500,122.76,233.602,379.321,166.789,139.468,110.293,385.602,500,79.23,0,,,,
-8.5703125,3.11328125,0.265625,-0.201171875,-0.4453125,0.0703125,0.401855469,0.600280762,-0.156677246,0.673522949,500,132.283,500,500,500,153.697,402.444,30.875,500,500,0,,,,
-11.75390625,4.4140625,-1.3046875,0.458984375,0.169921875,-0.51953125,0.375732422,0.60748291,-0.158447266,0.681640625,286.9,135.947,237.016,312.525,500,134.958,221.302,143.691,339.851,100.852,0,,,,
-8.0703125,3.6484375,-1.34375,0.064453125,-0.169921875,-0.189453125,0.390686035,0.61126709,-0.161621094,0.669006348,268.8,135.947,237.016,312.525,500,134.958,221.302,143.691,339.851,100.852,0,,,,
-7.578125,2.9609375,0.7265625,-0.294921875,0.01953125,0.115234375,0.36907959,0.616821289,-0.139526367,0.681030273,263.6,289.513,209.71,231.099,279.458,136.274,194.856,500,290.981,97.082,0,,,,
-7.2265625,2.65234375,-0.84375,-0.138671875,-0.265625,0.17578125,0.366394043,0.615478516,-0.129699707,0.685668945,500,500,120.871,211.092,211.898,135.411,115.126,500,161.801,96.219,0,,,,
-7.078125,3.03515625,0.03515625,0.03125,0.087890625,-0.35546875,0.35559082,0.612609863,-0.123779297,0.694946289,500,141.508,123.938,204.211,200.134,74.397,115.212,500,91.068,78.891,0,,,,
-12.01953125,4.4140625,0.15234375,0.2890625,-0.068359375,0.095703125,0.365783691,0.617736816,-0.143066406,0.681274414,500,71.682,360.586,211.91,179.661,71.065,471.848,252.018,357.029,500,0,,,,
-6.23828125,2.84375,0.07421875,0.021484375,0.185546875,0.03515625,0.358581543,0.617797852,-0.124145508,0.688720703,500,73.142,198.163,134.647,104.708,70.922,386.088,164.843,147.236,500,0,,,,
-12.0546875,4.37890625,-0.4609375,-0.16796875,-0.01171875,-0.064453125,0.374450684,0.610229492,-0.122070313,0.68737793,500,131.065,272.949,297.094,106.254,144.284,247.7,265.597,500,500,0,,,,
-6.8828125,2.42578125,-1,0.13671875,-0.181640625,0.056640625,0.375671387,0.619445801,-0.13293457,0.676391602,300,101.2,239.118,500,75.452,131.388,500,179.743,500,500,0,,,,
-7.26953125,2.80859375,-0.578125,0.0078125,-0.060546875,-0.248046875,0.369689941,0.623657227,-0.143737793,0.673583984,392.1,132.909,117.159,142.097,500,133.379,129.81,412.805,395.125,96.289,0,,,,
-9.19140625,3.83984375,-1.87890625,0.138671875,-0.27734375,-0.298828125,0.391906738,0.6171875,-0.142272949,0.667297363,381.6,89.313,111.083,215.349,500,76.945,111.692,247.569,292.935,71.793,0,,,,
-11.2109375,3.3046875,-1.2265625,-0.20703125,0.126953125,0.400390625,0.377563477,0.601745605,-0.136657715,0.690429688,325,500,220.82,225.951,99.891,73.15,78.858,266.256,252.272,107.848,0,,,,
-9.64453125,3.421875,0.3046875,0.73828125,-0.74609375,-0.716796875,0.39465332,0.608032227,-0.169921875,0.667541504,345.2,500,220.82,225.951,99.891,73.15,78.858,266.256,252.272,107.848,0,,,,
-9.61328125,2.921875,-1,-0.06640625,0.1328125,0.21875,0.395080566,0.608032227,-0.168945313,0.667541504,266.4,75.906,167.452,160.231,294.743,76.63,151.554,500,171.676,193.457,0,,,,
-10.02734375,2.73046875,-1.265625,-0.5703125,-0.650390625,-0.884765625,0.384521484,0.611206055,-0.159851074,0.673095703,217.3,75.906,167.452,160.231,294.743,76.63,151.554,500,171.676,193.457,0,,,,
-10.18359375,3.83984375,0.34375,-0.7890625,-0.28515625,-0.48046875,0.357116699,0.609985352,-0.122131348,0.696777344,217.3,75.652,114.292,78.907,107.431,75.223,101.363,132.042,117.343,149.224,0,,,,
-8.49609375,4.72265625,0.80078125,-0.11328125,-0.017578125,-0.2578125,0.353393555,0.612854004,-0.124572754,0.695678711,202.5,75.652,114.292,78.907,107.431,75.223,101.363,132.042,117.343,149.224,0,,,,
-5.93359375,1.88671875,0.41796875,0.146484375,0.1171875,0.14453125,0.362670898,0.618225098,-0.121520996,0.686645508,175.8,75.652,114.292,78.907,107.431,75.223,101.363,132.042,117.343,149.224,0,,,,
-9.5703125,4.53125,0.11328125,0.0703125,0.349609375,0.001953125,0.371154785,0.620849609,-0.114318848,0.680969238,149,94.114,55.253,62.049,60.74,78.617,62.106,88.168,75.583,138.691,1,,,,
-9.5703125,4.53125,0.11328125,0.0703125,0.349609375,0.001953125,0.371154785,0.620849609,-0.114318848,0.680969238,149,94.114,55.253,62.049,60.74,78.617,62.106,88.168,75.583,138.691,1,,,,
-13.05859375,5.83203125,-2.37890625,0.244140625,0.072265625,0.009765625,0.375427246,0.633056641,-0.118713379,0.666503906,149.4,94.114,55.253,62.049,60.74,78.617,62.106,88.168,75.583,138.691,1,,,,
-13.05859375,5.83203125,-2.37890625,0.244140625,0.072265625,0.009765625,0.375427246,0.633056641,-0.118713379,0.666503906,149.4,94.114,55.253,62.049,60.74,78.617,62.106,88.168,75.583,138.691,1,,,,
-7.765625,4.953125,-2.37890625,0.263671875,-0.0078125,0.31640625,0.384521484,0.631774902,-0.130249023,0.660339355,118.3,94.114,55.253,62.049,60.74,78.617,62.106,88.168,75.583,138.691,1,,,,
-7.765625,4.953125,-2.37890625,0.263671875,-0.0078125,0.31640625,0.384521484,0.631774902,-0.130249023,0.660339355,118.3,94.114,55.253,62.049,60.74,78.617,62.106,88.168,75.583,138.691,1,,,,
-5.7734375,2.6171875,-0.5390625,0.09765625,0.013671875,0.294921875,0.391662598,0.615905762,-0.159729004,0.664672852,107.9,136.642,41.277,36.869,4.841,82.918,41.572,34.666,43.551,101.56,1,,,,
-5.7734375,2.6171875,-0.5390625,0.09765625,0.013671875,0.294921875,0.391662598,0.615905762,-0.159729004,0.664672852,107.9,136.642,41.277,36.869,4.841,82.918,41.572,34.666,43.551,101.56,1,,,,
-8.0703125,5.2578125,-0.8828125,-0.0703125,0.380859375,0.271484375,0.404541016,0.610290527,-0.154052734,0.663452148,107.9,136.642,41.277,36.869,4.841,82.918,41.572,34.666,43.551,101.56,1,,,,
-8.0703125,5.2578125,-0.8828125,-0.0703125,0.380859375,0.271484375,0.404541016,0.610290527,-0.154052734,0.663452148,107.9,136.642,41.277,36.869,4.841,82.918,41.572,34.666,43.551,101.56,1,,,,
