1671339958.7021441,16:05:58,-8.80859375,4.109375,-0.4609375,0.0078125,0.005859375,0.009765625,-0.5350341796875,0.487060546875,0.65966796875,0.2034912109375
1671339960.213927,16:06:00,-8.76953125,4.109375,-0.61328125,0.00390625,0.005859375,0.041015625,-0.53289794921875,0.490234375,0.66143798828125,0.19549560546875
1671339960.840889,16:06:00,-8.765625,4.0703125,-0.5,-0.00390625,-0.0234375,-0.07421875,-0.532958984375,0.48876953125,0.65966796875,0.20465087890625
1671339961.0077417,16:06:01,-8.76953125,4.1875,-0.38671875,0.00390625,0.0234375,0.005859375,-0.5325927734375,0.48919677734375,0.6593017578125,0.205810546875
1671339961.1960957,16:06:01,-8.80859375,4.22265625,-0.38671875,-0.025390625,0.001953125,-0.009765625,-0.5328369140625,0.489013671875,0.6593017578125,0.20574951171875
1671339962.1371396,16:06:02,-8.7265625,4.0703125,-0.421875,-0.009765625,0.00390625,0.005859375,-0.536376953125,0.48736572265625,0.6591796875,0.20050048828125
1671339962.8400748,16:06:02,-8.8046875,3.95703125,-0.4609375,-0.056640625,-0.017578125,-0.009765625,-0.53564453125,0.48516845703125,0.662841796875,0.19580078125
1671339964.173898,16:06:04,-8.5703125,5.2578125,-0.5,0.10546875,0.0234375,0.1171875,-0.546875,0.48974609375,0.633544921875,0.2442626953125
1671339964.6163597,16:06:04,-9.109375,3.265625,-0.73046875,0.0078125,-0.01953125,-0.021484375,-0.54547119140625,0.488037109375,0.63067626953125,0.2579345703125
1671339965.331184,16:06:05,-9.11328125,3.2265625,-0.69140625,-0.01953125,-0.009765625,-0.009765625,-0.54522705078125,0.486328125,0.63214111328125,0.258056640625
1671339966.7143042,16:06:06,-9.03515625,3.3046875,-0.65234375,-0.0546875,-0.029296875,0.017578125,-0.53765869140625,0.48028564453125,0.6488037109375,0.24346923828125
1671339967.2325702,16:06:07,-9.33984375,3.765625,-0.30859375,-0.009765625,-0.11328125,-0.05078125,-0.5142822265625,0.4959716796875,0.6688232421875,0.205322265625
1671339967.6215668,16:06:07,-8.7265625,4.53125,-0.30859375,0.009765625,0.140625,0.0390625,-0.50927734375,0.50091552734375,0.67169189453125,0.1964111328125
1671339967.88183,16:06:07,-8.53515625,4.64453125,-0.4609375,0.02734375,-0.0390625,0.03515625,-0.51165771484375,0.49884033203125,0.673095703125,0.19049072265625
1671339968.3514585,16:06:08,-8.53515625,4.80078125,-0.15625,0.06640625,0.0,0.0703125,-0.5068359375,0.5067138671875,0.67156982421875,0.188232421875
1671339968.571156,16:06:08,-8.6484375,4.9140625,-0.23046875,0.06640625,-0.033203125,0.033203125,-0.5047607421875,0.510009765625,0.67071533203125,0.187744140625
1671339971.8223174,16:06:11,-7.34765625,0.01171875,-0.8046875,0.03515625,0.263671875,-0.18359375,-0.61077880859375,0.4100341796875,0.55291748046875,0.39129638671875
