1671339957.0694344,16:05:57,500,78.167,75.738,51.839,500,44.601,42.34,43.575,122.568
1671339957.7060144,16:05:57,500,77.828,75.734,107.677,500,45.934,41.936,34.911,110.923
1671339958.405932,16:05:58,500,76.985,82.141,120.54,500,44.638,41.944,42.651,75.403
1671339958.929377,16:05:58,92.082,49.77,61.088,110.163,500,55.842,15.955,42.488,134.933
1671339959.634313,16:05:59,500,73.927,186.723,220.399,500,37.229,40.958,42.222,95.226
1671339960.1700332,16:06:00,164.001,44.896,68.603,395.018,500,42.761,40.958,24.901,197.926
1671339960.8324606,16:06:00,500,124.106,3.983,50.154,500,43.829,12.246,41.747,80.179
1671339961.3996856,16:06:01,500,77.018,75.256,61.345,83.969,51.593,40.971,41.281,101.396
1671339961.9510534,16:06:01,500,83.72,75.28,224.365,492.604,44.704,41.036,19.778,135.886
1671339962.5695863,16:06:02,266.022,76.172,75.293,33.112,500,44.238,41.13,40.623,135.366
1671339963.0653098,16:06:03,94.584,59.501,71.78,148.124,500,39.867,23.81,42.533,87.518
1671339963.6345334,16:06:03,500,68.141,67.397,143.34,500,36.019,33.758,14.131,78.67
1671339964.0718868,16:06:04,162.353,73.481,71.089,74.426,500,73.817,27.743,36.636,65.046
1671339964.5814235,16:06:04,348.81,75.685,80.89,500,85.85,79.312,45.006,40.762,258.867
1671339965.2585788,16:06:05,500,77.108,75.98,36.506,500,71.077,42.16,43.15,138.0
1671339965.7374427,16:06:05,500,77.378,76.253,48.175,500,77.529,42.806,43.567,223.932
1671339966.1786866,16:06:06,279.945,63.881,76.666,49.062,500,78.298,25.282,40.284,108.053
1671339966.7184253,16:06:06,500,78.613,77.582,48.94,500,125.892,43.232,44.115,85.85
1671339967.4672062,16:06:07,500,79.709,177.396,50.927,500,54.006,45.297,45.468,137.366
1671339968.099067,16:06:08,500,79.79,48.919,141.618,500,44.377,44.802,46.221,104.328
1671339968.5621057,16:06:08,500,80.571,78.674,62.008,500,47.022,25.036,23.029,83.609
1671339972.0431914,16:06:12,140.015,164.688,51.888,39.045,287.366,55.76,65.671,34.253,169.648
1671339972.5434175,16:06:12,221.732,40.394,34.232,255.87,120.736,31.881,36.461,34.633,342.161
1671339973.0941129,16:06:13,303.28,57.494,25.335,500,299.67,297.441,25.425,25.47,500
1671339974.2099493,16:06:14,500,102.5,24.161,290.016,107.865,25.122,500,21.442,500
1671339974.6219716,16:06:14,110.097,25.682,25.625,180.14,108.094,23.298,21.602,23.38,173.495
1671339975.037736,16:06:15,102.672,33.238,25.032,177.997,88.132,25.138,24.84,23.47,173.777
1671339975.496939,16:06:15,47.762,23.944,24.869,167.366,181.587,22.718,21.794,24.075,174.272
1671339976.5991964,16:06:16,298.787,500,175.037,184.834,321.235,147.482,24.517,28.7,500
1671339977.3110192,16:06:17,183.689,165.399,500,500,262.191,154.969,172.309,500,94.363
1671339977.8180933,16:06:17,146.558,145.302,245.995,77.971,136.368,136.266,500,93.504,80.232
1671339978.3255672,16:06:18,172.457,164.389,500,77.942,123.202,114.987,500,136.838,74.189
1671339979.0659683,16:06:19,83.192,98.346,463.004,500,90.973,500,500,500,182.74
1671339979.7825513,16:06:19,172.019,172.829,244.396,110.682,86.909,262.923,500,500,500
1671339980.688737,16:06:20,74.831,500,500,104.283,76.969,110.796,500,371.291,500
1671339981.5953944,16:06:21,112.595,250.407,500,500,86.611,406.075,66.816,500,500
1671339982.5893629,16:06:22,500,122.961,411.035,500,78.928,106.241,500,500,500
1671339983.5226038,16:06:23,87.547,500,500,500,82.37,500,223.151,500,500
1671339984.4525352,16:06:24,79.099,500,500,500,77.926,407.907,500,500,500
1671339985.271611,16:06:25,79.508,500,500,500,77.742,250.203,500,500,500
1671339986.0959172,16:06:26,78.367,250.415,500,500,79.214,152.298,500,307.823,500
1671339986.9129612,16:06:26,80.015,314.635,500,500,79.312,500,500,500,95.455
1671339987.6829824,16:06:27,78.883,500,500,500,78.261,500,500,500,189.757
1671339988.4703665,16:06:28,80.007,500,500,500,78.801,408.667,500,500,82.788
1671339989.087032,16:06:29,78.854,255.281,500,111.692,80.019,500,147.936,500,76.466
1671339989.6604555,16:06:29,79.361,500,252.415,149.444,79.447,250.215,113.115,500,94.269
1671339990.361056,16:06:30,81.52,252.12,338.216,500,77.169,500,500,500,129.47
1671339991.14209,16:06:31,79.561,494.578,500,500,83.327,294.166,78.715,343.4,189.528
1671339991.961358,16:06:31,82.481,240.802,309.356,500,77.909,315.367,500,500,500
1671339992.6539066,16:06:32,79.132,202.751,500,500,14.99,289.063,500,131.969,94.036
1671339993.2744682,16:06:33,83.196,347.342,500,493.883,78.797,295.413,442.47,500,198.078
1671339994.0632603,16:06:34,135.845,381.705,213.071,500,135.178,284.676,500,500,500
1671339994.885432,16:06:34,142.056,374.668,500,63.676,135.914,370.653,500,500,500
1671339995.5016198,16:06:35,123.762,229.402,399.107,193.028,135.935,273.722,90.327,486.393,500
1671339996.2042387,16:06:36,135.546,171.488,349.787,500,135.514,303.632,79.259,360.353,500
1671339996.6902723,16:06:36,159.344,246.142,94.78,100.247,135.927,239.543,40.799,500,94.118
1671339997.1747713,16:06:37,99.274,238.067,265.626,258.752,78.981,232.972,93.917,278.044,95.369
1671339997.5850887,16:06:37,136.961,209.052,239.866,102.762,140.596,202.06,98.096,251.683,99.572
1671339998.0600307,16:06:38,135.869,183.043,231.987,101.04,134.614,180.859,85.11,224.177,184.625
1671339998.62897,16:06:38,301.154,194.88,500,200.878,135.317,184.139,500,162.255,97.148
1671339999.316139,16:06:39,188.424,500,217.602,184.686,135.268,169.128,500,500,39.944
1671339999.8128161,16:06:39,146.611,112.955,192.652,148.578,76.356,106.523,384.383,156.813,139.063
1671340000.505181,16:06:40,74.062,90.589,173.741,182.846,74.622,78.703,500,206.419,500
1671340001.2024412,16:06:41,78.531,159.568,124.981,103.015,79.615,464.276,500,237.862,500
1671340001.9147794,16:06:41,68.456,165.285,111.647,302.315,74.61,269.915,500,144.002,500
1671340002.5621378,16:06:42,500,250.104,108.458,222.48,137.861,256.516,323.835,174.362,500
1671340003.1485343,16:06:43,176.21,66.996,500,104.123,136.254,138.715,500,134.393,475.721
1671340003.8055892,16:06:43,141.242,278.289,221.989,500,136.761,148.986,165.272,500,99.176
1671340004.4277713,16:06:44,140.662,294.371,107.709,148.365,131.339,214.016,500,500,500
1671340005.061125,16:06:45,137.415,260.727,500,500,137.063,228.233,85.245,482.385,383.345
1671340005.6263974,16:06:45,135.628,152.527,418.57,429.823,134.005,148.688,288.716,435.085,94.298
1671340006.184177,16:06:46,98.423,105.321,78.748,480.578,139.549,144.113,221.392,300.692,92.777
1671340006.7102253,16:06:46,98.015,292.6,159.442,500,84.116,121.75,357.221,219.471,93.819
1671340007.7150977,16:06:47,77.725,100.86,260.985,500,77.918,125.279,288.969,186.461,95.651
1671340008.3575487,16:06:48,77.46,194.099,187.896,500,76.139,123.047,233.917,162.001,94.629
1671340008.9343362,16:06:48,87.539,169.709,180.324,171.058,66.289,147.629,105.223,100.427,500
1671340009.4015365,16:06:49,11.159,130.828,132.422,137.689,76.303,130.959,500,140.886,172.134
1671340012.0423224,16:06:52,80.698,63.966,34.514,103.792,110.592,29.677,33.766,35.864,75.542
1671340012.630136,16:06:52,28.925,27.772,104.303,104.712,27.473,107.623,32.016,115.515,500
1671340013.3253431,16:06:53,36.906,164.97,500,142.51,41.392,164.516,110.686,169.329,500
1671340013.8861122,16:06:53,105.624,169.5,167.125,139.435,102.222,161.981,165.133,167.378,500
1671340014.622594,16:06:54,166.131,150.144,227.738,500,393.42,167.076,167.82,500,500
1671340016.7735174,16:06:56,165.248,170.322,232.784,112.17,172.044,123.398,172.661,142.502,110.862
1671340017.3230162,16:06:57,73.902,149.906,230.662,49.43,222.709,167.943,157.005,143.536,114.897
1671340017.865518,16:06:57,170.24,193.065,231.786,366.723,170.061,168.785,122.527,144.71,93.325
1671340018.3586526,16:06:58,151.125,67.499,302.916,500,500,167.207,171.124,136.36,91.198
1671340018.8063264,16:06:58,169.688,166.765,247.16,311.969,431.14,169.059,169.554,141.573,84.28
1671340019.2718072,16:06:59,109.876,169.087,232.224,117.347,500,169.496,137.857,119.53,109.815
1671340022.0575202,16:07:02,167.399,158.518,220.149,500,149.22,155.304,167.28,500,188.489
1671340022.8516502,16:07:02,155.365,500,434.415,200.29,142.906,121.309,500,500,500
1671340023.4573545,16:07:03,119.101,117.138,162.615,269.257,78.801,202.399,45.047,129.572,500
1671340024.2895703,16:07:04,99.76,175.478,139.823,262.809,90.139,500,500,415.712,500
1671340027.7648625,16:07:07,89.551,149.673,291.721,224.643,87.437,166.507,500,295.45,173.875
1671340028.3225882,16:07:08,80.126,120.9,250.399,238.864,94.756,263.487,165.129,129.029,206.427
1671340029.047872,16:07:09,131.699,100.95,500,414.502,87.825,219.516,500,221.462,205.801
1671340032.804222,16:07:12,91.125,500,161.637,421.596,91.235,276.167,159.217,500,95.291
1671340033.575088,16:07:13,90.642,274.061,500,236.877,89.375,500,500,167.002,192.435
1671340034.1274729,16:07:14,95.995,236.697,484.777,364.875,84.971,241.751,500,288.033,184.106
1671340037.7220466,16:07:17,87.559,254.933,378.507,233.953,88.029,136.008,500,250.959,267.601
1671340038.2954118,16:07:18,91.104,240.23,174.795,153.214,89.559,211.011,427.864,213.542,190.705
1671340038.7319782,16:07:18,77.018,218.289,305.21,170.502,87.265,238.149,392.152,102.541,171.925
1671340039.2262735,16:07:19,79.39,248.183,356.264,189.094,88.492,108.265,500,172.731,162.435
1671340039.76273,16:07:19,89.252,91.669,500,170.408,87.322,183.239,329.977,174.35,123.28
1671340040.2504277,16:07:20,78.686,148.099,298.517,202.203,87.596,285.432,308.89,500,138.932
1671340040.7358036,16:07:20,90.34,132.561,276.224,261.075,90.066,284.185,256.234,123.958,92.45
1671340041.1869755,16:07:21,164.99,240.005,224.455,216.976,71.138,222.905,473.202,231.226,85.298
1671340041.7645125,16:07:21,90.201,183.73,187.855,418.468,87.69,184.449,205.634,205.237,500
1671340042.1698627,16:07:22,77.435,166.421,156.085,138.638,98.342,156.33,173.97,122.748,180.716
1671340042.733934,16:07:22,500,129.127,121.705,119.363,500,120.998,152.437,53.401,99.691
1671340043.230385,16:07:23,200.155,158.591,92.478,80.502,204.763,93.668,108.462,500,83.667
1671340043.7601635,16:07:23,179.289,272.871,500,254.161,500,293.692,64.997,42.406,104.806
1671340044.2927585,16:07:24,500,83.977,81.037,59.82,259.934,83.622,182.81,83.658,115.871
1671340044.743453,16:07:24,181.992,87.972,93.141,52.734,197.002,78.069,79.995,77.57,111.385
1671340045.1709266,16:07:25,193.821,79.893,79.238,43.465,195.845,77.807,78.572,78.989,115.163
1671340045.6464026,16:07:25,193.641,133.297,79.083,51.659,194.602,78.817,87.821,170.298,116.958
1671340046.5782306,16:07:26,268.419,75.935,500,96.305,78.78,77.697,77.766,99.45,328.615
1671340047.342982,16:07:27,79.292,74.041,367.852,500,76.339,72.017,45.967,144.337,500
1671340048.2398849,16:07:28,64.392,103.841,500,500,66.931,409.828,500,397.018,500
1671340049.3055227,16:07:29,82.661,500,500,282.746,32.478,407.902,500,500,500
1671340050.09674,16:07:30,82.395,167.509,472.294,500,80.003,500,500,82.256,500
1671340050.7491708,16:07:30,76.114,500,268.218,500,74.675,304.638,500,132.169,121.35
1671340051.3333275,16:07:31,77.865,277.59,271.117,500,77.905,252.783,500,500,113.818
1671340051.9481287,16:07:31,76.675,267.633,222.198,500,133.682,500,500,243.693,100.668
1671340052.69178,16:07:32,134.573,170.952,500,230.269,188.011,275.864,500,244.621,88.794
1671340053.3668745,16:07:33,140.412,246.707,500,75.98,136.953,315.821,372.354,500,99.47
1671340054.0217772,16:07:34,146.222,227.894,500,161.568,135.779,191.135,229.288,112.195,78.997
1671340054.654251,16:07:34,152.834,257.199,458.67,381.828,135.64,500,179.224,500,94.805
1671340055.2460678,16:07:35,295.062,272.148,309.131,500,138.094,262.698,286.933,323.34,91.963
1671340055.8269184,16:07:35,142.87,147.825,272.683,500,140.841,218.461,299.204,500,90.998
1671340056.3178916,16:07:36,147.384,261.844,241.342,233.933,143.9,205.008,71.187,276.31,95.451
1671340057.0535722,16:07:37,139.079,229.987,205.875,122.793,80.522,176.697,500,246.633,500
1671340057.5843813,16:07:37,160.018,500,173.319,192.615,139.451,146.848,500,155.529,98.914
1671340058.395939,16:07:38,95.901,500,195.08,48.449,101.151,81.921,500,500,500
1671340058.9627671,16:07:38,82.064,113.425,179.678,260.372,80.674,253.907,500,500,98.194
1671340059.762705,16:07:39,76.482,500,224.443,176.01,76.928,500,500,200.208,500
1671340060.4573336,16:07:40,292.163,500,111.385,202.379,74.773,45.493,255.579,425.55,500
1671340060.8995392,16:07:40,69.777,180.986,111.663,105.452,71.498,277.001,451.118,161.756,414.939
1671340061.3784914,16:07:41,73.232,169.807,109.639,101.981,76.209,155.124,416.207,141.447,101.13
1671340061.8124683,16:07:41,133.13,373.208,105.047,108.723,193.048,95.115,374.169,140.048,97.577
1671340062.4816513,16:07:42,500,106.544,500,118.856,136.949,82.493,341.241,410.728,93.668
1671340063.180242,16:07:43,139.962,221.629,256.189,468.467,173.315,69.826,125.537,193.825,500
1671340063.8471775,16:07:43,141.148,169.705,205.303,437.62,122.597,200.572,252.66,343.237,500
1671340064.443479,16:07:44,500,199.815,258.789,227.002,133.874,133.653,483.068,454.217,399.95
1671340064.9578476,16:07:44,120.892,141.308,172.416,500,204.726,106.54,74.561,423.391,95.193
1671340065.4629788,16:07:45,82.256,130.452,373.732,500,109.717,130.067,164.749,389.96,100.317
1671340065.9586146,16:07:45,156.485,111.761,364.957,100.725,82.857,202.04,358.697,192.549,95.77
1671340066.4584758,16:07:46,75.685,310.325,189.977,125.201,75.076,103.359,361.22,121.26,322.457
1671340067.091476,16:07:47,75.591,500,262.927,56.463,74.164,78.785,130.811,279.941,500
1671340067.5677075,16:07:47,74.074,137.112,217.258,500,74.197,130.607,239.15,222.819,122.045
1671340068.01007,16:07:48,78.122,119.919,181.456,177.453,76.348,181.24,111.962,195.759,96.269
1671340068.4504414,16:07:48,93.958,158.17,151.665,168.756,74.618,80.4,100.382,161.776,157.524
1671340068.8592808,16:07:48,178.304,128.849,118.982,110.003,73.314,119.677,133.715,174.387,163.621
1671340069.2636437,16:07:49,76.331,97.07,88.782,79.063,82.824,88.831,105.996,105.428,163.236
1671340069.6503525,16:07:49,76.707,72.541,63.831,52.734,75.775,63.758,110.126,73.514,122.617
1671340070.0852585,16:07:50,500,45.321,41.76,210.209,71.02,40.414,50.588,46.098,114.133
1671340070.510636,16:07:50,72.586,36.927,37.953,500,72.807,35.941,37.209,37.573,111.25
1671340070.8505301,16:07:50,78.322,34.878,32.224,42.459,74.291,36.068,34.187,34.412,107.648
1671340071.2133493,16:07:51,75.464,32.903,30.953,38.051,67.924,35.479,31.415,32.179,112.792
1671340071.5624387,16:07:51,76.446,32.445,32.081,37.863,76.536,36.563,30.936,31.603,107.125
1671340071.9564948,16:07:51,57.154,34.51,33.484,108.686,75.203,35.357,32.102,32.776,151.71
1671340072.8824837,16:07:52,77.991,33.635,38.816,106.45,88.119,500,36.526,71.396,103.477
1671340073.514009,16:07:53,27.142,92.625,181.931,143.291,500,172.551,111.712,171.684,500
1671340074.1936898,16:07:54,189.021,171.95,232.526,153.3,101.38,167.595,170.993,240.733,500
1671340074.6249475,16:07:54,182.597,79.255,232.792,113.74,159.36,162.508,170.453,147.662,88.352
1671340075.0938284,16:07:55,164.209,94.04,214.875,114.787,167.321,227.403,261.116,500,93.713
1671340075.5049996,16:07:55,165.011,163.911,228.02,57.048,168.118,162.795,167.808,198.957,167.738
1671340076.0216744,16:07:56,147.514,163.931,229.022,500,242.749,91.53,167.685,146.541,132.427
1671340076.5151496,16:07:56,168.335,163.948,227.881,107.358,167.632,28.238,166.242,321.881,106.945
1671340077.1833093,16:07:57,168.073,166.34,228.593,55.106,168.122,163.4,160.996,500,85.429
1671340077.7349095,16:07:57,165.98,126.424,230.85,87.715,199.578,156.747,500,148.259,62.83
1671340078.1793346,16:07:58,167.922,164.99,230.862,115.409,170.919,167.963,172.71,142.448,109.57
1671340078.7521205,16:07:58,83.168,230.539,232.453,384.387,500,166.082,168.989,141.483,111.217
1671340079.3431122,16:07:59,172.391,231.676,230.208,111.357,500,165.215,80.048,146.521,111.688
1671340079.8433769,16:07:59,169.488,204.808,230.842,133.522,170.22,167.092,187.716,144.464,86.672
1671340080.3741326,16:08:00,156.322,146.958,227.456,110.809,167.48,166.585,169.455,141.263,84.145
1671340080.8616843,16:08:00,164.091,79.811,500,110.694,169.398,165.992,170.335,216.588,106.646
1671340081.2820787,16:08:01,168.065,164.352,221.728,109.562,78.964,163.661,167.91,138.049,109.243
1671340081.976036,16:08:01,170.208,120.708,500,111.038,162.41,147.899,231.774,487.223,87.375
1671340082.627885,16:08:02,144.014,78.821,219.246,99.037,138.012,132.725,500,500,127.888
1671340083.0639324,16:08:03,122.92,117.613,168.486,274.078,116.006,112.882,225.722,500,87.056
1671340083.6814244,16:08:03,102.43,257.35,162.382,500,99.114,213.419,447.013,500,279.732
1671340084.3875513,16:08:04,95.079,125.545,214.126,356.244,91.575,204.648,240.835,500,500
1671340084.8769362,16:08:04,88.949,182.981,400.191,116.676,88.07,500,418.268,117.408,85.257
1671340085.7157824,16:08:05,69.139,500,425.092,92.11,82.039,500,500,418.096,78.944
1671340086.4267848,16:08:06,97.602,250.963,342.824,231.893,87.715,500,500,282.693,500
1671340086.878968,16:08:06,94.727,219.143,123.668,500,90.266,242.867,428.465,132.063,210.761
1671340087.436782,16:08:07,195.89,153.206,365.775,145.94,88.034,175.932,500,318.679,173.871
1671340087.9944587,16:08:07,87.698,136.585,178.107,257.653,80.759,190.206,500,233.046,101.633
1671340088.4515047,16:08:08,79.095,115.196,241.972,216.49,88.745,254.381,500,245.922,204.914
1671340088.978631,16:08:08,88.377,100.885,174.109,203.827,87.506,227.149,500,293.025,289.255
1671340089.443301,16:08:09,88.283,106.977,500,171.389,138.613,109.803,477.123,107.513,184.425
1671340090.704423,16:08:10,500,203.687,323.23,152.626,48.208,308.96,268.39,172.931,101.474
1671340091.5659842,16:08:11,91.28,159.446,500,14.789,96.072,136.115,500,84.264,500
1671340092.164903,16:08:12,89.26,122.168,255.551,48.359,78.817,500,256.103,500,120.033
1671340093.0732548,16:08:13,500,500,500,500,100.623,358.497,166.18,500,240.385
1671340093.744454,16:08:13,89.26,500,500,241.346,94.49,279.16,500,500,205.102
1671340094.3852391,16:08:14,94.265,166.242,500,246.727,80.809,239.592,500,343.069,193.208
1671340094.9316444,16:08:14,88.684,215.472,446.109,438.81,86.84,209.755,500,450.48,220.329
1671340096.1308768,16:08:16,87.359,160.48,360.222,500,105.693,498.128,500,390.872,173.189
1671340096.8715677,16:08:16,90.303,500,343.691,162.795,171.475,500,500,222.398,326.669
1671340097.5510743,16:08:17,115.233,447.487,277.692,156.78,72.447,500,331.571,234.248,184.793
1671340098.2118347,16:08:18,114.231,132.394,363.824,229.28,94.465,500,500,242.736,235.826
1671340098.7214408,16:08:18,194.038,190.325,323.312,88.663,159.806,125.872,448.554,216.081,173.45
1671340099.2731807,16:08:19,170.142,241.154,382.744,169.051,85.523,239.077,383.009,81.794,179.698
1671340099.7113354,16:08:19,89.681,204.035,351.247,91.787,80.714,162.97,356.505,196.724,162.194
1671340100.8486528,16:08:20,87.751,138.331,265.618,110.228,79.202,105.215,191.306,129.777,81.213
1671340101.2449026,16:08:21,89.51,100.836,240.921,93.848,88.761,132.598,254.688,136.781,98.076
1671340101.7385066,16:08:21,138.809,264.395,203.851,214.482,87.355,255.342,227.19,216.682,88.569
1671340102.2199945,16:08:22,88.426,179.543,176.75,119.551,86.149,172.277,200.052,129.945,500
1671340103.1877768,16:08:23,453.571,152.887,112.914,500,500,105.608,126.763,105.244,86.112
1671340103.7474575,16:08:23,198.887,155.987,82.922,239.171,197.002,131.188,92.789,96.649,189.147
1671340104.325379,16:08:24,500,171.16,75.599,54.517,207.658,76.679,30.842,0.417,55.547
1671340104.7119358,16:08:24,191.11,75.877,75.121,53.932,273.035,74.737,74.467,74.692,83.458
1671340105.2149513,16:08:25,193.163,75.718,74.957,46.814,193.944,102.287,74.234,74.369,153.975
1671340105.7059786,16:08:25,193.752,43.453,78.11,47.509,238.144,59.902,189.319,77.39,111.577
1671340106.1089704,16:08:26,198.045,93.574,80.477,50.056,199.165,64.167,78.134,79.071,116.378
1671340106.6081603,16:08:26,90.691,118.733,81.226,52.963,198.65,79.799,62.478,88.631,85.989
1671340107.039198,16:08:27,79.741,83.638,76.02,77.333,109.386,74.614,79.553,77.169,72.766
1671340107.4662974,16:08:27,83.679,93.132,70.386,41.011,78.723,72.377,76.646,46.605,104.41
