1672202960,15:49:20,101.1
1672202960,15:49:20,101
1672202961,15:49:20,100.9
1672202961,15:49:20,100.9
1672202961,15:49:20,100.9
1672202961,15:49:21,101
1672202961,15:49:21,101.1
1672202961,15:49:21,101.1
1672202961,15:49:21,101.1
1672202962,15:49:21,101.1
1672202962,15:49:21,101.1
1672202962,15:49:21,101.1
1672202962,15:49:21,101
1672202962,15:49:22,101
1672202962,15:49:22,101
1672202962,15:49:22,101.1
1672202963,15:49:22,101.1
1672202963,15:49:22,101.1
1672202963,15:49:22,101
1672202963,15:49:23,101
1672202963,15:49:23,101
1672202963,15:49:23,101
1672202964,15:49:23,101.1
1672202964,15:49:23,101.1
1672202964,15:49:24,101.1
1672202964,15:49:24,101.2
1672202964,15:49:24,101
1672202964,15:49:24,93.8
1672202965,15:49:24,100.9
1672202965,15:49:24,95
1672202965,15:49:24,100.8
1672202965,15:49:25,100.9
1672202965,15:49:25,100.9
1672202965,15:49:25,100.9
1672202965,15:49:25,100.9
1672203493,15:58:13,121.2
1672203493,15:58:13,120.6
1672203493,15:58:13,117.9
1672203494,15:58:13,117.4
1672203494,15:58:13,113.3
1672203494,15:58:14,113.3
1672203494,15:58:14,113.2
1672203494,15:58:14,113.1
1672203494,15:58:14,113.1
1672203495,15:58:14,113.2
1672203495,15:58:14,113.3
1672203495,15:58:15,113.4
1672203495,15:58:15,113.6
1672203495,15:58:15,113.7
1672203495,15:58:15,113.5
1672203496,15:58:15,113.4
1672203496,15:58:15,113.3
1672203496,15:58:15,113.3
1672203496,15:58:16,113.1
1672203496,15:58:16,113
1672203496,15:58:16,112.8
1672203497,15:58:16,112.8
1672203497,15:58:16,112.8
1672203497,15:58:17,112.8
1672203497,15:58:17,112.7
1672203497,15:58:17,112.6
1672203498,15:58:17,112.6
1672203498,15:58:17,112.4
1672203498,15:58:17,112.2
1672203498,15:58:18,112.1
1672203498,15:58:18,112
1672203498,15:58:18,112.2
1672203498,15:58:18,112.2
1672203499,15:58:18,112.3
1672203499,15:58:18,112.6
1672203499,15:58:19,112.9
1672203499,15:58:19,112.9
1672203499,15:58:19,112.8
1672203499,15:58:19,112.8
1672203500,15:58:19,112.6
1672203500,15:58:19,112.5
1672203500,15:58:19,112.7
1672203500,15:58:20,112.7
1672203500,15:58:20,112.8
1672203500,15:58:20,112.8
1672203501,15:58:20,114.1
1672203501,15:58:20,113
1672203501,15:58:20,112.9
1672203501,15:58:21,112.8
1672203501,15:58:21,112.8
1672203501,15:58:21,112.8
1672203501,15:58:21,112.7
1672203502,15:58:21,112.5
1672203502,15:58:21,112.3
1672203502,15:58:22,112.3
1672203502,15:58:22,112.3
1672203502,15:58:22,112.2
1672203502,15:58:22,112.2
1672203503,15:58:22,112.5
1672203503,15:58:22,112.5
1672203503,15:58:22,113.2
1672203503,15:58:23,113
1672203503,15:58:23,113.1
1672203503,15:58:23,113.1
